id,idx,name,mass,nametype,recclass,reclat,reclong,year,fall,googleCount,bingCount,youtubeCount,twitterCount,flickrCount,text
81,44876,"Bassikounou",29560,"Valid","H5",15.78333,-5.9,2006,"Fell",2060,65,0,0,0,"
 Bassikounou                       15°47'N, 5°54'W
Bassikounou, Hodh Ech Chargui, Mauritania
Fall: 16 October 2006; 04:00 UTC
Ordinary chondrite (H5) 
History: A fireball was witnessed in the area, but no records of the direction of movement were recorded. A single stone of 3165 g was found by A. Salem El Moichine, a local resident, on the same day at 13:00 hr local time, 11 km SE of Bassikounou. The sample for classification was provided to NMBE by M. Ould Mounir, Nouakchott, who obtained it from his cousin who recovered the meteorite. According to S. Buhl (Hamburg, Germany), more than 20 specimens were later recovered by locals and meteorite finders. These finds define a 8 km long strewnfield. The total recovered mass is 46.00 kg. 
Physical characteristics: The 3165 g specimen is largely covered by black fusion crust. The interior is light gray. On the surface of the fusion crust there is some adherent soil material, some of which is bright red. Shortly after recovery, the stone was cut into two pieces of 1200 and 1950 g. The larger piece has a rectangular shape and shows indications of flow-lines in the fusion crust.
Petrography: (E. Gnos, MHNGE; B. Hofmann, NMBE, M. Eggimann, Bern/NMBE): Mean chondrule size 0.35 mm (n=53). Metal abundance is 8 vol%, troilite 6.6 vol%. Mean plagioclase grain size is ~20 mm. Troilite is polycrystalline, rich in silicate inclusions, and shows diffuse boundaries to metal. Metal is partly rich in silicate- and troilite inclusions. Rare metallic Cu (10 mm) occurs at kamacite-taenite boundaries and in troilite. Some shock veins and no weathering products were observed.
Mineral compositions: Olivine (Fa18.6), pyroxene (Fs16.3 Wo1.1), plagioclase (An13.7).
Cosmogenic radionuclides: (P. Weber, PPGUN) Gamma-spectroscopy performed in December-January 2006 showed the presence of the following radionuclides: 48V, 46Sc, 56Co, 54Mn, 58Co, 7Be, 51Cr, 57Co, 22Na, 26Al and 60Co. Recalculated to 12 October 2006 22Na was 38.0±2.2 and 26Al 31.5±2.1 (both dpm/kg), the activity ratio of 1.21 is fully consistent with a fall on that date.
Classification: Ordinary chondrite (H5); S2, W0.
Type specimens: A total of 115 g are on deposit at NMBE. Boudreaux holds the main mass."
82,4957,"Baszkówka",15500,"Valid","L5",52.03333,20.93583,1994,"Fell",460,8,0,1,0,"Baszkówka 
Warszawa, Poland
Fell 1994 August 25, 15:50 local
time
Ordinary chondrite (L5)
The fall was observed by Halina Grodzki in the village
Baszk6wka, 23 km SSW of Warszawa. A moment before she heard a sonic boom, she
saw a movement on the surface of cultivated land, -200 m away from her.
Krzysztof Grodzki located a circular area of fresh ground -2 m wide and
recovered the stone from 25 cm under the surface. It is an oriented stone of
15.5 kg with radial regmaglypts on the ""Brustseite"" (Fig. 1).
Classification and analysis: olivine Fa24.2; pyroxene Fs20.8; Frank Wlotzka,
Max-Planck-Institut fur Chemie, D-55122 Mainz, Germany, and Marian Stepniewski
and Jerzy Borucki, National Geological Institute, ul. Rakowiecka 4, 00975
Warszawa, Poland, where the main mass is also located. Information: Marian
Stepniewski. See also Stepniewski (1995).
"
83,4974,"Bath",21000,"Valid","H4",45.41667,-98.31667,1892,"Fell",416,5,0,0,0,""
84,4975,"Bath Furnace",86000,"Valid","L6",38.25,-83.75,1902,"Fell",4070,26,0,1,0,""
85,56133,"Battle Mountain",2900,"Valid","L6",40.66813,-117.18913,2012,"Fell",12000,24,40,5,3,"Battle Mountain        40.66813°N, 117.18913°W
Humboldt County, Nevada, USAFell: 2012 Aug 22 06:17 (UTC)
Classification: Ordinary chondrite (L6)
History: The fall was observed in weather radar imagery from the US NEXRAD radar network,  operated by the US National Weather Service. The discovery and analysis was done by Dr. Marc Fries, Galactic Analytics LLC. The KLRX radar in Elko, Nevada, is approximately 33 km from the fall site and recorded the fall in eight radar sweeps between 0619.26 UTC and 0621.03 UTC. This time span of 97 s is short compared to other meteorite falls observed by radar. This could be a result of meteorite production by a single, large breakup event, by relatively little fragmentation, or a combination of the two factors. The first stone was found on September 1, 2012, 10:50 AM (PDT) by Robert Verish; it weighs 19.25 g.  As of 3 Oct 2012, at least 23 stones with a total mass of ~2.9 kg have been reported.
Physical characteristics: Most stones have a similar appearance, with a blocky shape where corners are not well-rounded; where orientation is exhibited, it is poorly developed.  Regmaglypts are smaller than thumb-sized.  Fusion-crust is uniformly distributed but thin, and on some sides of several stones displays a brownish patina on an otherwise uniformly black surface.
Petrography: (Alan Rubin, UCLA):  The stone is recrystallized with 50-μm-size plagioclase grains.  Olivine grains exhibit weak mosaicism; many chromite grains are extensively fractured. Troilite grains commonly polycrystalline.  There has been localized melting of metal and sulfide.  Several grains of metallic Cu occur inside metal at the boundaries of small (apparently melted) irregularly shaped troilite grains.
Geochemistry: Ca-pyroxene Fs7.8Wo43.7 (n=2); low-Ca pyroxene Fs19.8±0.2Wo1.3±0.3%  (n=22)
Classification: Ordinary Chondrite (L6), grains are extensively fractured - moderately shocked (S4), unweathered (W0).
Specimens: An endcut of the 19.25 g stone found Sept. 1 was thin-sectioned and classified by UCLA. A slice from this stone of 3.85 g (20%) is held by UCLA.  Another stone (56.5 g) was found in 3 pieces and is held by the finder, Martin Cunningham, Battle Mountain, Nevada.  The finder donated one of the 3 pieces to UCLA which makes a total of 46 g type specimen.  The second find from this fall (954 g) is held by Robert Ward, who purchased it from the finder. This stone is the largest mass recovered to date.
"
86,4976,"Bawku",1557,"Valid","LL5",11.08333,-0.18333,1989,"Fell",111,3,0,1,0,"Bawku
Ghana
Fell 1989 December 29,16:30 local
time 
Ordinary chondrite (LL5)
Two pieces weighing 1504 and 59 g, respectively, were
collected by villagers from this fall between the villages Naarango-Anisi and
Kpukparigu, east of Bawku, and recovered by S. Abdulai, Centre for African
Studies, Cambridge. Information, type specimen and PTS, classification and
analysis, olivine Fa26.8, pyroxene Fs22.6, 4.6 vol% troilite, 1.3 vol% NiFe,
monomict breccia, S. J. B. Reed, Dept. of Earth Sciences, University of
Cambridge, Downing Street, Cambridge CB2 3EQ, U. K. See also Reed and Chinner
(1993).
"
87,4977,"Baxter",611,"Valid","L6",36.75,-93.5,1916,"Fell",2230,14,0,1,0,""
88,4984,"Beardsley",16000,"Valid","H5",39.8,-101.2,1929,"Fell",1530,7,0,1,0,""
89,4986,"Beaver Creek",14000,"Valid","H5",51.16667,-117.33333,1893,"Fell",7100,7,0,1,0,""
90,4993,"Beddgelert",794,"Valid","H5",53.01667,-4.1,1949,"Fell",434,8,0,1,1,""
91,5005,"Bells",375,"Valid","C2-ung",33.6,-96.46666999999999,1961,"Fell",661,10,0,0,0,"B. Mason's book, «Meteorites», John Wiley & Sons, New York, 1962, on page 96, mentions a new stony meteorite, carbonaceous chondrite, Bells, Texas, USA; weight 0.3 kg; fell September 9, 1961."
92,5009,"Belville","","Valid","OC",-32.33333,-64.86667,1937,"Fell",95,1,0,0,0,""
93,5011,"Benares (a)",3700,"Valid","LL4",25.36667,82.91667,1798,"Fell",4,0,0,0,0,""
94,30443,"Benguerir",25000,"Valid","LL6",32.25,-8.15,2004,"Fell",230,2,0,0,1,"Benguerir

Morocco

Fell 2004, November 22,
~11:45 GMT

Ordinary chondrite
(LL6)

A meteorite shower was witnessed to fall near
Benguerir (~50 km due north of Marrakesh, Morocco) by local people on 2004
November 22nd at ~11:45 GMT. The fall had an east-to-west
trajectory. The estimated total recovered mass is ~25-30 kg. Three stones fell
at the following localities: Douar Lfokra (32° 13’ 52.9” N, 8° 8’ 56.7” W), Ahl
Fouim Sakhra Lourania (32° 15’ 31.2” N, 8° 10’ 51.9” W) and Douar Tnaja (32°
15’ 43.1” N, 8° 9’ 1.3” W). Two additional stones were also found further west,
near Si Abdellah and Tnine Bouchane. A stone weighing ~4 kg, possibly recovered
at Douar Tnaja, shows dull black fusion crust and regmaglypts on one side, and
it is presently held at the office of the Govenor of the Kelaa Sraghna
Province. Another stone weighing ~1.2 kg, possibly from Douar Lfokra, is kept
in the laboratory of the Gendarmerie Royale. Mineralogy and classification
(Hasnaa Chennaoui Aoudjehane, Université Hassan II Aïn Chock, Faculté des
Sciences, Département de Géologie, BP 5366 Maârif Casablanca Morocco, Albert
Jambon, UPVI, Michèle Bourot Denise, MNHNP): LL6, Fa29±1
Fs25±1, S3, W0. Specimens: type specimens, ~340 g, Université Hassan
II Aïn Chock, Faculté des Sciences, Département de Géologie, BP 5366 Maârif
Casablanca Morocco and 46 g, NAU; main mass, Oakes. Some other
pieces are in the Moroccan CNRST (Centre National de Recherche Scientifique et
Technique)."
95,5018,"Beni M'hira",19000,"Valid","L6",32.86667,10.8,2001,"Fell",34,0,0,0,0,"Beni M’hira 
Tataouine,
Tunisia 
Fell
2001 January 8, 3:00 hrs local time 


Ordinary chondrite (L6) A meteorite was
seen to fall in the Beni M’hira region by the inhabitants of Ksar Beni M’hira,
a small village ~35 km E of Foum Tataouine, (SE Tunisia). Three fragments
weighing 1720, 300, and 200 g were recovered after the fall by local soldiers.
An additional 7 pieces totalling >14 kg were later recovered by private
finders. Classification (L. Folco, MNA­SI; N. Perchiazzi, MSNP;
N. Laridhi Ouazaa, Tunis): olivine Fa24.3, orthoenstatite Fs21.4, shock
stage S5, weathering grade W0. Magnetic susceptibility (P. Rochette, CEREGE),
expressed as the decimal logarithm of apparent mass specific susceptibility
(χ; in 10−9m3kg−1), is log
χ = 5.01 ± 0.02. Specimens: 2190 g Tunis; type specimen, 29.2 g,
and two thin sections, MSNP, one thin section, MNA-SI; 467.7 g,
MNHNP; remaining mass with private collectors. 
"
96,5021,"Benld",1770.5,"Valid","H6",39.08333,-89.15000000000001,1938,"Fell",4310,28,0,3,9,""
97,5023,"Benoni",3880,"Valid","H6",-26.16667,28.41667,1943,"Fell",273,3,0,0,0,""
98,5024,"Bensour",45000,"Valid","LL6",30,-7,2002,"Fell",840,14,0,0,0,"Bensour 
Morocco/Algeria
Found,
possible fall, 2002 February 11 
Ordinary
chondrite (LL6)
Eyewitness accounts from several
nomads in the border region of Morocco and Algeria attest to a significant fall
of many individual stones on February 11, 2002. However these reports are not
detailed. Total weight is estimated to be in excess of 45 kg.  Individual
stones (up to 9.2 kg) are very pale grey with a glistening black fusion crust. 
Classification and mineralogy (A. Irving and S. Kuehner, UWS):  Very
fine grained monomict breccia composed of olivine (Fa31.6, FeO/MnO =
60.0), orthopyroxene (Wo3.5Fs24.3, FeO/MnO = 36.6),
clinopyroxene, and sodic plagioclase with subordinate Ni-rich Fe-Ni metal,
troilite and chromite.  Sparse chondrules are present.  Oxygen isotopes (D.
Rumble, CIW): analyses of two whole rock fragments by laser fluorination
gave δ18O = +5.3 ± 0.1,
δ17O = +4.0 ± 0.1, Δ17O
= +1.20 ± 0.01‰.  Specimens: type
specimen, 20 g, and one polished thin section, UWS; 1.5 kg, xHupé,
main mass, 9.2 kg, Farmer.

"
99,5026,"Benton",2840,"Valid","LL6",45.95,-67.55,1949,"Fell",1740,18,0,1,0,""
100,48975,"Berduc",270,"Valid","L6",-31.91,-58.32833,2008,"Fell",339,13,0,0,0,"
Berduc                                                            Centroid  31º54.6’N, 58º19.7’W
Colonia Berduc, Argentina
Fall: 7 April 2008, 01h02m28s GMT (UTC)
Ordinary chondrite (L6)
History: A bright bolide of absolute magnitude -16±2 was widely seen over Argentina and Uruguay. The fireball was recorded by U.S. satellite visible-light sensors as reported by Douglas O. ReVelle (Los Alamos National Laboratory). A crude analysis of recorded infrasound data suggests a 0.01 kT event as analyzed by Peter Brown and Wayne Edwards (University of Western Ontario, Canada). The event occurred nearby the Argentina-Uruguay border. Eyewitnesses, interviewed by members of AEA and Gonzalo Tancredi (DAFC), reported that the fireball traveled from west to east and experienced several fragmentations along its trajectory causing audible detonations that shattered buildings in the area of fall. Several stones were found by members of Asociación Astronómica Entre Ríos a few days after the fall in the countryside around Colonia Berduc. The largest piece is a 154-g sample located in MNCNA-AS that acts as the hosting institution. The MLEDU museum has a 95-g piece, and CASLEO has a piece of 21 g. The rest of the mass remaining in Argentina is in private collections.Physical characteristics: The known stones exhibit a fresh black fusion crust; total recovered mass remaining in Argentina ≈ 737 g. Other pieces were collected or bought by dealers and sold in the U.S., so the total mass was probably higher. To avoid Argentina regulations we know that some pieces have been sold under the name “Arroyo Malo”. Several expeditions leaded by Gonzalo Tancredi and Leda Sanchez (DAFC) to that region ruled out the possibility that these pieces were found in that locality of the nearby Uruguay.Petrography and mineral compositions: (Alan Rubin, UCLA; Jordi Llorca, UPC; Josep M. Trigo-Rodríguez, CSIC-IEEC) Olivine (Fa 23.7±0.5; n=23), low-Ca pyroxene (Fs20.3±0.5 Wo1.4±0.2; n=25) and kamacite (7.1±0.8 mg/g Co; n=7). Berduc contains 8.1 wt.% metallic Fe-Ni. Classification: The modal abundance of metallic Fe-Ni and the mean olivine, low-Ca pyroxene and kamacite compositions of Berduc indicate that the rock is an L-group chondrite. Berduc is highly recrystallized and contains poorly defined radial pyroxene (RP), porphyritic olivine (PO), porphyritic olivine-pyroxene (POP), and barred olivine (BO) chondrules that are well integrated into the matrix.  Plagioclase grains typically exceed 50 µm in size, indicating that the rock is petrologic type 6. This is consistent with the relative compositional homogeneity of the olivine and low-Ca pyroxene. Metallic Fe-Ni grains show no signs of alteration, consistent with weathering grade W0. The rock has been moderately shocked, equivalent to shock-stage S4; many of the olivine grains contain planar fractures and exhibit weak mosaic extinction.  Specimens: Types specimens, 154 g MNCNA-AS, 2 g UCLA and 5 g CSIC. Most of the remaining material has been sold to private collectors."
101,5028,"Béréba",18000,"Valid","Eucrite-mmict",11.65,-3.65,1924,"Fell",5,1,0,0,0,""
102,5029,"Berlanguillas",1440,"Valid","L6",41.68333,-3.8,1811,"Fell",3470,11,0,0,0,""
103,47355,"Berthoud",960,"Valid","Eucrite-mmict",40.30583,-105.02325,2004,"Fell",627,21,0,0,2,"
Berthoud                    40°18’21.0’’N, 105°1’23.7’’W 
Weld County, Colorado, USA. 
Fall: 5 October 2004, ~13:30 local daylight time (UT-6) 
Achondrite (eucrite) 
History: A meteorite fell ~4 km east of Berthoud, Colorado. According to information from those who visited the site, Megan and Andy Clifford “had just walked out of their house when they were distracted by whistling noise and a thump. Megan observed some dust kicked up in a horse pen about 100 feet away. After a short search, they recovered the object.” (http://www.cloudbait.com/science/bermet.html). The meteorite embedded itself a few inches below the surface. 
Physical characteristics: A single stone, 120 mm across, ~960 g was recovered soon after the fall. Fresh, glossy, black fusion crust covered the stone except for a small broken corner. The interior is medium gray in color. 
Petrography: (D. H. Hill, UAz) Overall, texture is ophitic to subophitic with evidence of brecciation and recrystallization. The meteorite is shocked with occurrences of dislocated grains; fine melt veins run through the sample. Exsolution is observed in pyroxenes; several exhibit finely spaced fractures. Plagioclase contains many blebby inclusions. Accessory minerals include chromite, phosphates, iron sulfides, ilmenite, and silica. 
Mineral compositions and geochemistry: (M. Killgore, UAz) Opx (Fs54.03En42.82Wo3.15); Cpx (Fs31.21En35.80Wo33.00); Plag (An82.72Ab16.04Or1.24); pyroxene molar Fe/Mn = 31. Oxygen isotopes (R. Greenwood, I. Franchi, OU) δ17O = 1.58‰; δ18O = 3.46‰; Δ17O = -0.227‰. 
Classification: Achondrite (eucrite) 
Type specimens: A total sample mass of 24.3 g and one thin section are on deposit at UA; owners hold the main mass; several thin sections with anonymous persons. "
104,5032,"Bethlehem",13.9,"Valid","H",42.53333,-73.83333,1859,"Fell",175,5,0,1,0,""
105,5034,"Beuste",2000,"Valid","L5",43.21667,-0.23333,1859,"Fell",3,1,0,0,0,""
106,5035,"Beyrout",1100,"Valid","LL3.8",33.88333,35.5,1921,"Fell",106,3,0,0,0,""
107,5037,"Bhagur",18,"Valid","L6",20.88333,74.83333,1877,"Fell",73,2,0,0,0,""
108,36591,"Bhawad",678,"Valid","LL6",26.50833,73.11528,2002,"Fell",7,0,0,0,0,"Bhawad                                              26°30′30′′N
73°06′55′′E 
Rajasthan, India
Fall: 6 June 2002, 18:00 local
time
Ordinary chondrite (LL6)
History: A woman witnessed a single stone fall near
Bhawad village, Rajasthan, India. No fireball was seen.
Physical characteristics: The crusted 11 × 6 × 7 cm
stone weighs 678 g, and shows well-developed regmaglypts. Fusion crust is
thinner over an irregular surface at one end, suggesting the stone broke up
during passage through the atmosphere.
Petrography: (N. Bhandari, PRL) Chondrules are
poorly preserved with ill-defined rims. Overall, the texture indicates a high
degree of recrystallization.
Mineral compositions and geochemistry: (N. Bhandari, PRL)
Olivine (Fa28), pyroxene (Fs23). Cosmogenic nuclides indicate the meteoroid
had a pre-atmospheric radius of ~7.5 cm. Cosmic-ray exposure age, 16.3 ± 2.5
Ma.
Type specimen: The stone is located at the PRL.
"
109,5039,"Bherai",100,"Valid","L6",20.83333,71.46666999999999,1893,"Fell",9,1,0,0,0,""
110,5040,"Bhola",1047,"Valid","LL3-6",22.68333,90.65000000000001,1940,"Fell",49,3,0,1,0,""
111,5041,"Bholghati",2500,"Valid","Howardite",22.08333,86.90000000000001,1905,"Fell",64,0,0,0,0,""
112,5042,"Bialystok",4000,"Valid","Eucrite-pmict",53.1,23.2,1827,"Fell",759,4,0,1,0,""
113,5043,"Bielokrynitschie",1900,"Valid","H4",50.13333,27.16667,1887,"Fell",,0,0,0,0,""
